Net Lots,TradingSymbol,BuyQty,BuyAvg,SellQty,NetQty,LastTrade,MarkToMarket,NetValue,Square Off,Context,Unrealized,Actual Buy,RealizedM,Indicator,Actual Sell,Actual Buy Price,Actual Sell Price,Actual Mark,Actual Realized
0,SENSEX 08APR2025 CE 74000,880,505.06,880,0,226.65,-207678.00,-207678.00,Excluded,0.00,505.06,-207678.00,N,269.06,444453.00,236775.00,-207678.00,-207678.00
0,SENSEX 08APR2025 CE 74100,880,453.66,880,0,127.10,-194401.00,-194401.00,Excluded,0.00,453.66,-194401.00,N,232.75,399221.00,204820.00,-194401.00,-194401.00
0,SENSEX 08APR2025 CE 74300,1340,448.43,1340,0,0.05,-275184.00,275184.00,Excluded,0.00,448.43,275184.00,N,243.07,600893.00,325709.00,-275184.00,-275184.00
0,SENSEX 08APR2025 CE 74400,8760,242.88,8760,0,0.05,-318546.00,318546.00,Excluded,0.00,242.88,-318546.00,N,206.52,2127645.00,1809099.00,-318546.00,-318546.00
0,SENSEX 08APR2025 PE 73900,1320,275.77,1320,0,0.05,-16741.00,-16741.00,Excluded,0.00,275.77,-16741.00,N,263.09,364020.00,347279.00,-16741.00,-16741.00
0,SENSEX 08APR2025 PE 74000,1320,317.04,1320,0,0.05,-20122.00,-20122.00,Excluded,0.00,317.04,-20122.00,N,301.80,418495.00,398373.00,-20122.00,-20122.00
0,SENSEX 08APR2025 PE 74200,6280,342.70,6280,0,0.05,-508762.00,508762.00,Excluded,0.00,342.70,-508762.00,N,261.68,2152133.00,1643371.00,-508762.00,-508762.00
0,SENSEX 08APR2025 PE 74300,1780,369.69,1780,0,73.15,-159354.00,-159354.00,Excluded,0.00,369.69,-159354.00,N,280.16,658041.00,498687.00,-159354.00,-159354.00
NA,NA,22560,NA,22560,0,0.00,-1700788.00,-1700788.00,NA,NA,NA,-1700788.00,NA,NA,NA,7164901.00,5464113.00,-1700788.00,NA
