Net Lots,TradingSymbol,BuyQty,BuyAvg,SellQty,NetQty,LastTrade,MarkToMarket,NetValue,Square Off,Context,Unrealized,Actual Buy,RealizedM,Indicator,Actual Sell,Actual Buy Price,Actual Sell Price,Actual Mark,Actual Realized
0,SENSEX 15APR2025 CE 76...,680,151.00,680,0,160.40,65331.00,65331.00,Excluded,0.00,151.00,65331.00,N,247.08,102683.00,168014.00,65331.00,65331.00
0,SENSEX 15APR2025 CE 76...,3740,68.46,3740,0,74.40,627215.00,627215.00,Excluded,0.00,68.46,627215.00,N,236.17,256045.00,883260.00,627215.00,627215.00
0,SENSEX 15APR2025 CE 76...,4420,46.32,4420,0,49.75,708884.00,708884.00,Excluded,0.00,46.32,708884.00,N,206.70,204739.00,913623.00,708884.00,708884.00
0,SENSEX 15APR2025 PE 76...,3400,36.39,3400,0,34.55,653373.00,653373.00,Excluded,0.00,36.39,653373.00,N,228.56,123728.00,777101.00,653373.00,653373.00
0,SENSEX 15APR2025 PE 76...,5100,42.50,5100,0,39.65,776759.00,776759.00,Excluded,0.00,42.50,776759.00,N,194.81,216752.00,993511.00,776759.00,776759.00
0,SENSEX 15APR2025 PE 76...,340,60.30,340,0,54.00,918.00,918.00,Excluded,0.00,60.30,918.00,N,63.00,20502.00,21420.00,918.00,918.00
NA,NA,17680,NA,17680,0,0.00,NA,2832480.00,2832480.00,NA,NA,NA,NA,NA,NA,924449.00,3756929.00,2832480.00
