2025-05-29 09:11:30,-0.0
2025-05-29 09:12:30,-0.0
2025-05-29 09:15:29,15.042674800068145
2025-05-29 09:16:29,-1.8446348487037019
2025-05-29 09:17:29,-2.6376473965120932
2025-05-29 09:18:29,-2.203982488655591
2025-05-29 09:19:29,7.267560654251453
2025-05-29 09:20:29,-2.7902972677417504
2025-05-29 09:21:29,-15.135791480483599
2025-05-29 09:22:29,-1.3823841511281192
2025-05-29 09:23:29,-24.626700097824326
2025-05-29 09:24:29,43.80580421319871
2025-05-29 09:25:29,-7.151134524891586
2025-05-29 09:26:29,6.010121980157107
2025-05-29 09:27:29,13.142658122524232
2025-05-29 09:28:29,5.739646949595504
2025-05-29 09:29:29,-28.29365612536523
2025-05-29 09:30:29,63.93559104903732
2025-05-29 09:31:29,-4.877100900227673
2025-05-29 09:32:29,-18.519721099862345
2025-05-29 09:33:29,-3.7593619271051844
2025-05-29 09:34:29,-1.1745318653727475
2025-05-29 09:35:29,23.64270408074779
2025-05-29 09:36:29,-20.499869409918812
2025-05-29 09:37:29,-2.862693607398071
2025-05-29 09:38:29,50.358427848687306
2025-05-29 09:39:29,-35.1079765132823
2025-05-29 09:40:29,-8.011320533942339
2025-05-29 09:41:29,28.558843338957296
2025-05-29 09:42:29,0.7353580739917871
2025-05-29 09:43:29,-16.322109752395928
2025-05-29 09:44:29,15.574917816625582
2025-05-29 09:45:29,-12.143820359441323
2025-05-29 09:46:29,-9.91306305126574
2025-05-29 09:47:29,20.628024380986457
2025-05-29 09:48:29,13.171772897044901
2025-05-29 09:49:29,11.238514816077693
2025-05-29 09:50:29,-15.813897940478425
2025-05-29 09:51:29,44.3140524309053
2025-05-29 09:52:29,-14.80704973496756
2025-05-29 09:53:29,-38.58830157023836
2025-05-29 09:54:29,34.777964198372416
2025-05-29 09:55:29,55.80973226587533
2025-05-29 09:56:29,-16.47831965124078
2025-05-29 09:57:29,-4.586991753413894
2025-05-29 09:58:29,-25.520970117276757
2025-05-29 09:59:29,-27.576905254577234
2025-05-29 10:00:29,27.955394920101075
2025-05-29 10:01:29,-12.85293505166923
2025-05-29 10:02:29,-4.078129327789061
2025-05-29 10:03:29,53.30625575151029
2025-05-29 10:04:29,-20.469601325598234
2025-05-29 10:05:29,33.39274891044845
2025-05-29 10:06:29,-23.380299190167605
2025-05-29 10:07:29,4.413500631309977
2025-05-29 10:08:29,23.995402607469895
2025-05-29 10:09:29,-44.781160541248944
2025-05-29 10:10:29,27.506174240144738
2025-05-29 10:11:29,121.98780550153555
2025-05-29 10:12:29,-48.878536739152295
2025-05-29 10:13:29,4.435022777188189
2025-05-29 10:14:29,14.970156516362735
2025-05-29 10:15:29,54.7624143044022
2025-05-29 10:16:29,-8.808881211337157
2025-05-29 10:17:29,-64.25697061650636
2025-05-29 10:18:29,126.26643885458124
2025-05-29 10:19:29,-20.558630766280917
2025-05-29 10:20:29,-33.75021371310962
2025-05-29 10:21:29,84.2096401740523
2025-05-29 10:22:29,-8.144723600027351
2025-05-29 10:23:29,35.97928455338696
2025-05-29 10:24:29,-40.476435419045046
2025-05-29 10:25:29,54.545046663953215
2025-05-29 10:26:29,-30.672651091478016
2025-05-29 10:27:29,44.14135668604591
2025-05-29 10:28:29,-31.61622564796533
2025-05-29 10:29:29,5.022413653982682
2025-05-29 10:30:29,-5.593479771321125
2025-05-29 10:31:29,-7.053309554260877
2025-05-29 10:32:29,14.68034381156513
2025-05-29 10:33:29,8.255274814304272
2025-05-29 10:34:30,-16.67638757207122
2025-05-29 10:35:30,8.990380962966881
2025-05-29 10:36:30,41.72428517094238
2025-05-29 10:37:30,-0.5506069889027126
2025-05-29 10:38:30,-5.290190243824806
2025-05-29 10:39:30,-12.111941470199653
2025-05-29 10:40:30,0.29550894743720574
2025-05-29 10:41:30,52.80650305469705
2025-05-29 10:42:30,-37.58244198789982
2025-05-29 10:43:30,30.31756041433914
2025-05-29 10:44:30,-34.04906226184627
2025-05-29 10:45:30,26.7225486825632
2025-05-29 10:46:30,-21.198653430167074
2025-05-29 10:47:30,17.825604244034892
2025-05-29 10:48:30,-23.86201352751154
2025-05-29 10:49:30,23.624930289332045
2025-05-29 10:50:30,5.61862356373373
2025-05-29 10:51:30,13.476608941051577
2025-05-29 10:52:30,-26.4682287595506
2025-05-29 10:53:30,79.95412502863972
2025-05-29 10:54:30,-33.663473409120364
2025-05-29 10:55:30,-12.756766753215123
2025-05-29 10:56:30,-1.3451428114703787
2025-05-29 10:57:30,42.945275862448916
2025-05-29 10:58:30,-6.15870933508491
2025-05-29 10:59:30,-20.533655211433146
2025-05-29 11:00:30,-4.003779409205586
2025-05-29 11:01:30,-13.38113691893176
2025-05-29 11:02:30,-0.5859560067396655
2025-05-29 11:03:30,42.534018877904266
2025-05-29 11:04:30,3.807427529175812
2025-05-29 11:05:30,7.154209631772961
2025-05-29 11:06:30,-16.552447265293484
2025-05-29 11:07:30,7.763796245849748
2025-05-29 11:08:30,-25.625347407282078
2025-05-29 11:09:30,56.43341211046974
2025-05-29 11:10:30,12.4493837314846
2025-05-29 11:11:30,-11.980399041293449
2025-05-29 11:12:30,-18.713561003370344
2025-05-29 11:13:30,-10.224620813946652
2025-05-29 11:14:30,-0.23621346119026285
2025-05-29 11:15:30,-33.98607982931657
2025-05-29 11:16:30,96.71932218367402
2025-05-29 11:17:30,0.3497775443216422
2025-05-29 11:18:30,74.71937179808032
2025-05-29 11:19:30,-49.077920458002566
2025-05-29 11:20:30,-24.544024541973116
2025-05-29 11:21:30,70.22111214673832
