timestamp,Call oi,Put oi,Inverse OI_ratio
2025-04-29 09:15:00+05:30,24453975,37789200,-0.6471154456828935
2025-04-29 09:16:00+05:30,26192325,39521025,-0.662744071035607
2025-04-29 09:17:00+05:30,26705625,39979500,-0.6679829662702135
2025-04-29 09:18:00+05:30,26896875,40228350,-0.6686049763413116
2025-04-29 09:19:00+05:30,27973500,41276400,-0.6777117190452656
2025-04-29 09:20:00+05:30,28117125,41276775,-0.681185121657397
2025-04-29 09:21:00+05:30,28735200,41651175,-0.6899013053053125
2025-04-29 09:22:00+05:30,28734975,41669625,-0.6895904390788254
2025-04-29 09:23:00+05:30,28733625,41752350,-0.6881918023775907
2025-04-29 09:24:00+05:30,28848225,41812050,-0.6899500263679967
2025-04-29 09:25:00+05:30,28850850,41844225,-0.689482240380841
2025-04-29 09:26:00+05:30,28944225,41851650,-0.6915910125407242
2025-04-29 09:27:00+05:30,28988775,41937900,-0.6912309629237515
2025-04-29 09:28:00+05:30,28974450,41941200,-0.6908350261795084
2025-04-29 09:29:00+05:30,29055675,41961750,-0.692432393787199
2025-04-29 09:30:00+05:30,29083275,42074625,-0.6912307596324387
2025-04-29 09:31:00+05:30,29083950,42072600,-0.6912800730166426
2025-04-29 09:32:00+05:30,29083725,42072675,-0.6912734928311547
2025-04-29 09:33:00+05:30,29234850,42169950,-0.6932626194719226
2025-04-29 09:34:00+05:30,29235525,42197775,-0.6928214817013456
2025-04-29 09:35:00+05:30,29237400,42400125,-0.6895592878558731
2025-04-29 09:36:00+05:30,29280450,42500475,-0.6889440647428058
2025-04-29 09:37:00+05:30,29279550,42499350,-0.6889411249819115
2025-04-29 09:38:00+05:30,29278050,42499425,-0.6889046145918445
2025-04-29 09:39:00+05:30,29429325,42573975,-0.6912515216161986
2025-04-29 09:40:00+05:30,29428125,42576825,-0.6911770663970365
2025-04-29 09:41:00+05:30,29418900,42631500,-0.6900742408782239
2025-04-29 09:42:00+05:30,29591025,42589425,-0.6947974761340403
2025-04-29 09:43:00+05:30,29589075,42591975,-0.6947100950355084
2025-04-29 09:44:00+05:30,29588250,42592350,-0.6946846088558156
2025-04-29 09:45:00+05:30,29591250,42631275,-0.6941206895641756
2025-04-29 09:46:00+05:30,29591700,42629850,-0.694154448115581
2025-04-29 09:47:00+05:30,29591400,42629550,-0.6941522957666689
2025-04-29 09:48:00+05:30,29648025,42741975,-0.6936512643601518
2025-04-29 09:49:00+05:30,29652975,42760350,-0.6934689496227229
2025-04-29 09:50:00+05:30,29652075,42784575,-0.6930552658288647
2025-04-29 09:51:00+05:30,29690100,42855525,-0.6927951530170264
2025-04-29 09:52:00+05:30,29693700,42854925,-0.6928888569983497
2025-04-29 09:53:00+05:30,29693925,42854250,-0.6929050210889235
2025-04-29 09:54:00+05:30,29704800,42884475,-0.6926702495483505
2025-04-29 09:55:00+05:30,29703375,42879675,-0.6927145553225392
2025-04-29 09:56:00+05:30,29955900,42879825,-0.6986012652803504
2025-04-29 09:57:00+05:30,29987325,42929775,-0.6985204324970257
2025-04-29 09:58:00+05:30,29986725,42929775,-0.6985064561833833
2025-04-29 09:59:00+05:30,29984850,42929175,-0.698472542274572
2025-04-29 10:00:00+05:30,30042075,42986475,-0.6988727268286129
2025-04-29 10:01:00+05:30,30055875,42986250,-0.699197417778941
2025-04-29 10:02:00+05:30,30057675,42986625,-0.6992331917195174
2025-04-29 10:03:00+05:30,30066750,43142850,-0.6969115392237648
2025-04-29 10:04:00+05:30,30085500,43143450,-0.6973364438866154
2025-04-29 10:05:00+05:30,30086100,43144125,-0.6973394407697456
2025-04-29 10:06:00+05:30,30086625,43149900,-0.6972582786982126
2025-04-29 10:07:00+05:30,30086550,43151775,-0.6972262438798867
2025-04-29 10:08:00+05:30,30086550,43144800,-0.6973389608944762
2025-04-29 10:09:00+05:30,30121950,43185000,-0.6975095519277527
2025-04-29 10:10:00+05:30,30123300,43179750,-0.6976256231219495
2025-04-29 10:11:00+05:30,30124275,43179900,-0.6976457796335795
2025-04-29 10:12:00+05:30,30147675,43207350,-0.697744133810567
2025-04-29 10:13:00+05:30,30144225,43195050,-0.6978629495740831
2025-04-29 10:14:00+05:30,30144450,43214400,-0.6975556758858158
2025-04-29 10:15:00+05:30,30157800,43258950,-0.6971459085345345
2025-04-29 10:16:00+05:30,30162825,43264125,-0.6971786670827158
2025-04-29 10:17:00+05:30,30162975,43273800,-0.6970262606935375
2025-04-29 10:18:00+05:30,30175500,43275375,-0.697290318108162
2025-04-29 10:19:00+05:30,30173625,43267875,-0.697367850859327
2025-04-29 10:20:00+05:30,30175650,43267200,-0.6974255325049923
2025-04-29 10:21:00+05:30,30206700,43253100,-0.6983707526165754
2025-04-29 10:22:00+05:30,30208275,43244325,-0.6985488847380552
2025-04-29 10:23:00+05:30,30207225,43259100,-0.6982860253680728
