timestamp,Call oi,Put oi,Inverse OI_ratio
2025-05-20 09:15:00+05:30,49058025,57582375,-0.8519625145715161
2025-05-20 09:16:00+05:30,51078675,61046775,-0.8367137330350375
2025-05-20 09:17:00+05:30,51096075,61822725,-0.8264934132230503
2025-05-20 09:18:00+05:30,52215675,62679975,-0.8330519436231428
2025-05-20 09:19:00+05:30,52329075,62777925,-0.833558531920257
2025-05-20 09:20:00+05:30,52328175,63088350,-0.8294427576565245
2025-05-20 09:21:00+05:30,52490925,63312900,-0.8290715636149979
2025-05-20 09:22:00+05:30,52559250,63401550,-0.8289899852606127
2025-05-20 09:23:00+05:30,52578525,63480900,-0.8282573971068463
2025-05-20 09:24:00+05:30,52689525,63683925,-0.8273598871300725
2025-05-20 09:25:00+05:30,52678200,63840075,-0.8251588050295994
2025-05-20 09:26:00+05:30,52692675,63991575,-0.8234314439049203
2025-05-20 09:27:00+05:30,53939475,64375800,-0.8378843447382401
2025-05-20 09:28:00+05:30,53936625,64411050,-0.8373815517679032
2025-05-20 09:29:00+05:30,54048900,64420275,-0.8390044904341063
2025-05-20 09:30:00+05:30,54640125,64514625,-0.8469416818279576
2025-05-20 09:31:00+05:30,54697575,64530225,-0.8476272165485244
2025-05-20 09:32:00+05:30,54742125,64533375,-0.8482761826729193
2025-05-20 09:33:00+05:30,54941850,64673400,-0.8495277811279444
2025-05-20 09:34:00+05:30,55095600,64694550,-0.8516266053322884
2025-05-20 09:35:00+05:30,55098000,64693575,-0.8516765382033687
2025-05-20 09:36:00+05:30,55396950,64790100,-0.8550218320391542
2025-05-20 09:37:00+05:30,55399875,64810950,-0.8547918985912103
2025-05-20 09:38:00+05:30,55396875,64815000,-0.8546922008794261
2025-05-20 09:39:00+05:30,55421325,64983150,-0.8528568559695859
2025-05-20 09:40:00+05:30,55437225,65003625,-0.8528328227848831
2025-05-20 09:41:00+05:30,55438725,65014575,-0.8527122572130942
2025-05-20 09:42:00+05:30,55917000,65248125,-0.8569901433949252
2025-05-20 09:43:00+05:30,55920375,65269650,-0.8567592288299386
2025-05-20 09:44:00+05:30,55921200,65274600,-0.8567068967102058
2025-05-20 09:45:00+05:30,56104875,65418450,-0.8576307601295965
2025-05-20 09:46:00+05:30,56107050,65428650,-0.857530302092432
2025-05-20 09:47:00+05:30,56106825,65428575,-0.8575278462048119
2025-05-20 09:48:00+05:30,56360100,65469375,-0.860862044276427
2025-05-20 09:49:00+05:30,56369475,65512425,-0.8604394509896405
2025-05-20 09:50:00+05:30,56370375,65519550,-0.8603596178545182
2025-05-20 09:51:00+05:30,56482800,65680575,-0.8599620207344408
2025-05-20 09:52:00+05:30,56549775,65682600,-0.860955184478081
2025-05-20 09:53:00+05:30,56549175,65684700,-0.8609185244052268
2025-05-20 09:54:00+05:30,56741325,65685825,-0.8638290681436976
2025-05-20 09:55:00+05:30,56746425,65709750,-0.8635921609806764
2025-05-20 09:56:00+05:30,56747100,65705325,-0.8636605937190023
2025-05-20 09:57:00+05:30,56775000,65715900,-0.8639461682789097
2025-05-20 09:58:00+05:30,56767500,63282000,-0.8970560348914384
2025-05-20 09:59:00+05:30,56775975,63280500,-0.8972112262071255
2025-05-20 10:00:00+05:30,56960400,65768475,-0.866074513663271
2025-05-20 10:01:00+05:30,56962275,65804025,-0.8656351188244185
2025-05-20 10:02:00+05:30,56997825,65811750,-0.8660736874494296
2025-05-20 10:03:00+05:30,57025650,65880150,-0.865596845180225
2025-05-20 10:04:00+05:30,57031650,65904225,-0.8653716814058583
2025-05-20 10:05:00+05:30,57034350,65921700,-0.8651832401166839
2025-05-20 10:06:00+05:30,57045900,65936475,-0.8651645390506545
2025-05-20 10:07:00+05:30,57035700,65870775,-0.8658726119436123
2025-05-20 10:08:00+05:30,57031725,65876550,-0.8657363659754496
2025-05-20 10:09:00+05:30,57135375,65916600,-0.86678279826326
2025-05-20 10:10:00+05:30,57123000,65907375,-0.8667163576155172
2025-05-20 10:11:00+05:30,57123675,65908050,-0.8667177226454128
2025-05-20 10:12:00+05:30,57216000,65952300,-0.867536082896275
2025-05-20 10:13:00+05:30,57238050,65968500,-0.8676572909797858
2025-05-20 10:14:00+05:30,57237150,65970000,-0.8676239199636199
2025-05-20 10:15:00+05:30,57339075,66000000,-0.8687738636363637
2025-05-20 10:16:00+05:30,57342900,65890125,-0.8702806376524556
2025-05-20 10:17:00+05:30,57355275,66027525,-0.8686570487080956
2025-05-20 10:18:00+05:30,57382575,62685825,-0.9153995341051985
2025-05-20 10:19:00+05:30,57385950,66077400,-0.8684656175939126
2025-05-20 10:20:00+05:30,57386925,66084000,-0.8683936353731614
2025-05-20 10:21:00+05:30,57385575,65738025,-0.8729433991970401
2025-05-20 10:22:00+05:30,57439125,66184800,-0.867859765384197
2025-05-20 10:23:00+05:30,57438900,66050100,-0.8696262382645901
2025-05-20 10:24:00+05:30,57470325,65328075,-0.8797186355177311
2025-05-20 10:25:00+05:30,57475125,66227250,-0.8678470720134084
2025-05-20 10:26:00+05:30,57472350,66232125,-0.8677412962365317
2025-05-20 10:27:00+05:30,57682650,66159225,-0.8718761442565266
2025-05-20 10:28:00+05:30,57684150,66255750,-0.8706285869528305
2025-05-20 10:29:00+05:30,57689775,66296850,-0.870173696035332
2025-05-20 10:30:00+05:30,57707625,66163050,-0.8722032161455676
2025-05-20 10:31:00+05:30,57706575,66316125,-0.8701741092381378
2025-05-20 10:32:00+05:30,57702525,65562900,-0.8801094063868438
2025-05-20 10:33:00+05:30,57689625,66347850,-0.8695025535868909
2025-05-20 10:34:00+05:30,57750150,66225225,-0.872026482356232
2025-05-20 10:35:00+05:30,57846225,66345900,-0.8718884663558713
2025-05-20 10:36:00+05:30,57833775,66326550,-0.8719551220438874
2025-05-20 10:37:00+05:30,57837375,66323475,-0.8720498285109458
2025-05-20 10:38:00+05:30,57836925,66286800,-0.8725255254439798
