timestamp,Call oi,Put oi,Inverse OI_ratio
2025-05-15 09:15:00+05:30,38610075,48349200,-0.798566987664739
2025-05-15 09:16:00+05:30,41711400,50224425,-0.8305002994061157
2025-05-15 09:17:00+05:30,42774075,53498025,-0.7995449364719539
2025-05-15 09:18:00+05:30,44318625,54032850,-0.8202163128541249
2025-05-15 09:19:00+05:30,45060975,54082650,-0.8331872606094561
2025-05-15 09:20:00+05:30,45163200,54281550,-0.8320175087115236
2025-05-15 09:21:00+05:30,46101600,54514800,-0.8456712672521958
2025-05-15 09:22:00+05:30,46104450,54598875,-0.8444212449432337
2025-05-15 09:23:00+05:30,46125900,54748050,-0.8425121990646243
2025-05-15 09:24:00+05:30,46270800,54891375,-0.8429521031309564
2025-05-15 09:25:00+05:30,46317450,55223700,-0.8387241347464948
2025-05-15 09:26:00+05:30,46338375,55238175,-0.8388831636816386
2025-05-15 09:27:00+05:30,46383000,55287450,-0.8389426533508056
2025-05-15 09:28:00+05:30,46385400,55352625,-0.8379981979174429
2025-05-15 09:29:00+05:30,46432500,55374675,-0.8385150793210073
2025-05-15 09:30:00+05:30,46768275,55372200,-0.8446165223704314
2025-05-15 09:31:00+05:30,46839300,55439025,-0.8448795771570659
2025-05-15 09:32:00+05:30,46844775,55475025,-0.8444299934970737
2025-05-15 09:33:00+05:30,46930425,55507575,-0.8454778469425119
2025-05-15 09:34:00+05:30,46942500,55510500,-0.8456508228173049
2025-05-15 09:35:00+05:30,46951500,55513425,-0.8457683884573867
2025-05-15 09:36:00+05:30,46985700,55585875,-0.8452812877372174
2025-05-15 09:37:00+05:30,46997325,55585650,-0.8454938459836306
2025-05-15 09:38:00+05:30,46991175,55694175,-0.8437359023632184
2025-05-15 09:39:00+05:30,47055525,55754400,-0.8439786815031639
2025-05-15 09:40:00+05:30,47092650,55758600,-0.8445809256329965
2025-05-15 09:41:00+05:30,47096475,55758150,-0.8446563417186546
2025-05-15 09:42:00+05:30,47452125,55778850,-0.8507189553029508
2025-05-15 09:43:00+05:30,47643300,55855200,-0.8529787736862459
2025-05-15 09:44:00+05:30,48213300,55855650,-0.8631767779982866
2025-05-15 09:45:00+05:30,48350100,55782900,-0.8667548657384252
2025-05-15 09:46:00+05:30,48407400,55791600,-0.8676467425203794
2025-05-15 09:47:00+05:30,48406050,55793625,-0.8675910554297198
2025-05-15 09:48:00+05:30,48427950,55761450,-0.8684844099283645
2025-05-15 09:49:00+05:30,48434025,55752975,-0.8687253908872128
2025-05-15 09:50:00+05:30,48611250,55752675,-0.8719088366612006
2025-05-15 09:51:00+05:30,48619125,55777125,-0.87166782081364
2025-05-15 09:52:00+05:30,48598125,55781400,-0.8712245479676021
2025-05-15 09:53:00+05:30,48589575,55990125,-0.8678240136095428
2025-05-15 09:54:00+05:30,48558675,55953375,-0.8678417521731263
2025-05-15 09:55:00+05:30,48551475,55957650,-0.8676467828795527
2025-05-15 09:56:00+05:30,48548250,55958325,-0.867578684672924
2025-05-15 09:57:00+05:30,48561075,55984350,-0.8674044621398659
2025-05-15 09:58:00+05:30,48569700,55978950,-0.8676422119385948
2025-05-15 09:59:00+05:30,48562650,55979475,-0.8675081357944139
2025-05-15 10:00:00+05:30,48597075,55964925,-0.868348791676215
2025-05-15 10:01:00+05:30,48600525,55974225,-0.8682661528587489
2025-05-15 10:02:00+05:30,48584625,55974300,-0.8679809305341916
2025-05-15 10:03:00+05:30,48571725,55928250,-0.8684649528637137
2025-05-15 10:04:00+05:30,48593325,55942350,-0.8686321722273018
2025-05-15 10:05:00+05:30,48594225,55942350,-0.868648260217885
2025-05-15 10:06:00+05:30,48649200,55926225,-0.8698817057650503
2025-05-15 10:07:00+05:30,48650700,55928775,-0.8698688644619876
2025-05-15 10:08:00+05:30,48653175,55929675,-0.8698991188488043
2025-05-15 10:09:00+05:30,48675975,55933125,-0.8702530924206362
2025-05-15 10:10:00+05:30,48678300,55943550,-0.870132481760632
2025-05-15 10:11:00+05:30,48676350,55942125,-0.8701197889783414
2025-05-15 10:12:00+05:30,48682575,55951650,-0.8700829198066545
2025-05-15 10:13:00+05:30,48682350,55943625,-0.87020370953795
2025-05-15 10:14:00+05:30,48670200,55944150,-0.8699783623488783
2025-05-15 10:15:00+05:30,48657600,55933125,-0.869924575106433
2025-05-15 10:16:00+05:30,48677625,55934850,-0.8702557528982379
2025-05-15 10:17:00+05:30,48688425,55934925,-0.8704476675350865
2025-05-15 10:18:00+05:30,48744000,55921725,-0.8716469314921884
2025-05-15 10:19:00+05:30,48774450,55967175,-0.8714831506146237
2025-05-15 10:20:00+05:30,48773175,55967175,-0.8714603694040302
2025-05-15 10:21:00+05:30,48837675,55951950,-0.8728502759957428
2025-05-15 10:22:00+05:30,48825075,55950900,-0.8726414588505279
2025-05-15 10:23:00+05:30,48838275,55949850,-0.8728937611092791
2025-05-15 10:24:00+05:30,48842250,55979925,-0.872495809881846
2025-05-15 10:25:00+05:30,48846975,55979925,-0.8725802151396237
2025-05-15 10:26:00+05:30,48845475,55980825,-0.8725393918364012
2025-05-15 10:27:00+05:30,48836475,55980375,-0.8723856351444591
2025-05-15 10:28:00+05:30,48847275,55978350,-0.8726101251644609
2025-05-15 10:29:00+05:30,48833475,55979775,-0.8723413947269348
2025-05-15 10:30:00+05:30,48825075,55991475,-0.872009087097634
2025-05-15 10:31:00+05:30,48836700,55996050,-0.8721454459734214
2025-05-15 10:32:00+05:30,48842550,55993650,-0.8722873040067937
