timestamp,Call oi,Put oi,Inverse OI_ratio
2025-05-19 09:15:00+05:30,43800075,56655075,-0.7731006445583207
2025-05-19 09:16:00+05:30,44410200,58913925,-0.7538149936538773
2025-05-19 09:17:00+05:30,44780400,60007575,-0.7462457864694583
2025-05-19 09:18:00+05:30,45252150,60286275,-0.7506210990810097
2025-05-19 09:19:00+05:30,45270225,60414525,-0.7493268382065406
2025-05-19 09:20:00+05:30,45420000,60515025,-0.750557402892918
2025-05-19 09:21:00+05:30,47384550,60752100,-0.7799656308177001
2025-05-19 09:22:00+05:30,48053850,60767550,-0.7907814285749549
2025-05-19 09:23:00+05:30,48061050,60835425,-0.7900174939190447
2025-05-19 09:24:00+05:30,48283350,61022175,-0.7912426916936344
2025-05-19 09:25:00+05:30,49130775,61152000,-0.8034205749607536
2025-05-19 09:26:00+05:30,49133850,61203000,-0.8028013332679771
2025-05-19 09:27:00+05:30,49442325,61363050,-0.805734477018336
2025-05-19 09:28:00+05:30,49622025,61364175,-0.8086481240886886
2025-05-19 09:29:00+05:30,49661025,61364775,-0.8092757612164307
2025-05-19 09:30:00+05:30,49764300,61398450,-0.8105139461989675
2025-05-19 09:31:00+05:30,49771725,61410375,-0.8104774641092812
2025-05-19 09:32:00+05:30,49759350,61413150,-0.8102393379919447
2025-05-19 09:33:00+05:30,49895925,61552725,-0.8106208945257907
2025-05-19 09:34:00+05:30,49893225,61566600,-0.8103943534318933
2025-05-19 09:35:00+05:30,49899525,61577100,-0.8103584774209893
2025-05-19 09:36:00+05:30,50296875,61643400,-0.8159328492588014
2025-05-19 09:37:00+05:30,50295600,61653825,-0.8157742037902758
2025-05-19 09:38:00+05:30,50300925,61653900,-0.815859580659131
2025-05-19 09:39:00+05:30,50368425,61702275,-0.8163139041469702
2025-05-19 09:40:00+05:30,50657475,61699275,-0.8210384157674462
2025-05-19 09:41:00+05:30,50658675,61692450,-0.8211486980983896
2025-05-19 09:42:00+05:30,51023250,61820100,-0.8253504928008851
2025-05-19 09:43:00+05:30,51029400,61829550,-0.8253238136133936
2025-05-19 09:44:00+05:30,51033900,61815150,-0.8255888726307385
2025-05-19 09:45:00+05:30,51113925,61914675,-0.8255542809519714
2025-05-19 09:46:00+05:30,51114900,61850400,-0.8264279616623337
2025-05-19 09:47:00+05:30,51118050,61899450,-0.8258239774343714
2025-05-19 09:48:00+05:30,51165975,61958025,-0.825816752551425
2025-05-19 09:49:00+05:30,51166875,61950150,-0.8259362568129375
2025-05-19 09:50:00+05:30,51169650,61984200,-0.8255273117988132
2025-05-19 09:51:00+05:30,51192525,62027325,-0.8253221463282513
2025-05-19 09:52:00+05:30,51194100,62027400,-0.8253465403998878
2025-05-19 09:53:00+05:30,51194775,62029125,-0.825334469896198
2025-05-19 09:54:00+05:30,51265500,62157450,-0.824768390595174
2025-05-19 09:55:00+05:30,51267000,62161050,-0.8247447557594345
2025-05-19 09:56:00+05:30,51269100,62150475,-0.8249188763239541
2025-05-19 09:57:00+05:30,51342975,62321475,-0.8238408189151493
2025-05-19 09:58:00+05:30,51338550,62320200,-0.8237866694907912
2025-05-19 09:59:00+05:30,51339150,62321700,-0.8237764695122245
2025-05-19 10:00:00+05:30,51358800,62334150,-0.823927173146662
2025-05-19 10:01:00+05:30,51403200,62350575,-0.8244222286642906
2025-05-19 10:02:00+05:30,51404625,62350875,-0.8244411165039784
2025-05-19 10:03:00+05:30,51465600,62362650,-0.8252631984048144
2025-05-19 10:04:00+05:30,51464850,62369775,-0.8251568969104025
2025-05-19 10:05:00+05:30,51464700,62372475,-0.8251187723430888
2025-05-19 10:06:00+05:30,51497250,62374950,-0.8256078762387785
2025-05-19 10:07:00+05:30,51492525,62454825,-0.8244763314924027
2025-05-19 10:08:00+05:30,51494325,62457225,-0.8244734696426234
2025-05-19 10:09:00+05:30,51538800,62526525,-0.8242709793963442
2025-05-19 10:10:00+05:30,51557400,62526375,-0.8245704312780007
2025-05-19 10:11:00+05:30,51556125,62529525,-0.8245085021835685
2025-05-19 10:12:00+05:30,51740925,62686575,-0.825390843254716
2025-05-19 10:13:00+05:30,51740925,62567550,-0.8269610205290122
2025-05-19 10:14:00+05:30,51741750,62688375,-0.8253803037644539
