timestamp,Call oi,Put oi,Inverse OI_ratio
2025-05-08 09:15:00+05:30,33367800,46866300,-0.7119785432176212
2025-05-08 09:16:00+05:30,33868800,48777000,-0.6943600467433422
2025-05-08 09:17:00+05:30,34826400,49873275,-0.6982978358649998
2025-05-08 09:18:00+05:30,34886700,50008500,-0.6976154053810852
2025-05-08 09:19:00+05:30,35372850,50135100,-0.7055506022726593
2025-05-08 09:20:00+05:30,35385450,50743950,-0.6973333766882555
2025-05-08 09:21:00+05:30,36454950,50776950,-0.7179428855021815
2025-05-08 09:22:00+05:30,36453525,50840700,-0.7170146162424986
2025-05-08 09:23:00+05:30,36452400,50843850,-0.7169480674653866
2025-05-08 09:24:00+05:30,36492225,50869200,-0.7173736760161356
2025-05-08 09:25:00+05:30,36491400,50872050,-0.7173172695026051
2025-05-08 09:26:00+05:30,36491625,50872950,-0.7173090021317813
2025-05-08 09:27:00+05:30,36492075,50907750,-0.7168274967956745
2025-05-08 09:28:00+05:30,36595950,50941500,-0.7183916845793704
2025-05-08 09:29:00+05:30,36595800,50955600,-0.7181899536066694
2025-05-08 09:30:00+05:30,36650025,51024675,-0.718280420208458
2025-05-08 09:31:00+05:30,36650250,51046425,-0.7179787810801638
2025-05-08 09:32:00+05:30,36649950,51049950,-0.7179233280346015
2025-05-08 09:33:00+05:30,36628800,50997825,-0.7182423956315784
2025-05-08 09:34:00+05:30,36638775,50990775,-0.7185373236629566
2025-05-08 09:35:00+05:30,36639675,50990625,-0.7185570876999449
2025-05-08 09:36:00+05:30,36718350,50995275,-0.7200343561241703
2025-05-08 09:37:00+05:30,36721650,50989725,-0.7201774475151611
2025-05-08 09:38:00+05:30,36721650,50996250,-0.7200853003897345
2025-05-08 09:39:00+05:30,36711900,51016275,-0.7196115357305095
2025-05-08 09:40:00+05:30,36706725,51030225,-0.719313406907377
2025-05-08 09:41:00+05:30,36709650,51031650,-0.7193506382803613
2025-05-08 09:42:00+05:30,36881550,51060600,-0.7223093735678782
2025-05-08 09:43:00+05:30,36875550,51057525,-0.7222353609972282
2025-05-08 09:44:00+05:30,36879450,51062775,-0.7222374812179714
2025-05-08 09:45:00+05:30,36910650,51103725,-0.7222692670641915
2025-05-08 09:46:00+05:30,36911100,51104400,-0.7222685326508089
2025-05-08 09:47:00+05:30,36910800,51174675,-0.7212708238987351
