timestamp,tradingsymbol,order_price,quantity,type,pnl,realized_pnl
2025-05-02 09:27:00+05:30,PNBHOUSING,25.75,1,BUY,-25.75,0.0
2025-05-02 09:54:00+05:30,PNBHOUSING,16.5,1,SELL,16.5,-9.25
